image_id,image_path,bbox_x,bbox_y,bbox_w,bbox_h,class_idx
959,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0031_796806.jpg,57.0,40.0,194.0,147.0,17
960,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0041_796807.jpg,27.0,6.0,148.0,127.0,17
963,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0037_796810.jpg,70.0,42.0,202.0,246.0,17
964,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0039_796811.jpg,87.0,40.0,322.0,291.0,17
965,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0028_796813.jpg,83.0,55.0,288.0,222.0,17
966,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0045_796814.jpg,206.0,105.0,119.0,179.0,17
967,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0011_796815.jpg,129.0,87.0,286.0,156.0,17
970,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0025_796819.jpg,13.0,29.0,276.0,458.0,17
972,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0022_796821.jpg,27.0,110.0,242.0,346.0,17
974,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0006_796823.jpg,56.0,39.0,217.0,205.0,17
975,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0029_796825.jpg,38.0,18.0,208.0,236.0,17
979,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0047_19400.jpg,4.0,60.0,397.0,268.0,17
980,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0036_19406.jpg,44.0,100.0,253.0,323.0,17
981,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0005_19411.jpg,104.0,8.0,238.0,320.0,17
982,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0007_19424.jpg,1.0,23.0,307.0,476.0,17
984,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0013_19428.jpg,55.0,114.0,320.0,228.0,17
985,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg,102.0,72.0,175.0,170.0,17
986,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0010_19436.jpg,198.0,140.0,100.0,207.0,17
987,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0034_19437.jpg,191.0,40.0,155.0,291.0,17
988,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0019_796788.jpg,53.0,40.0,243.0,183.0,17
989,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0008_796789.jpg,58.0,51.0,247.0,157.0,17
990,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0024_796791.jpg,43.0,24.0,222.0,188.0,17
991,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0023_796793.jpg,6.0,10.0,337.0,305.0,17
992,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0020_796794.jpg,15.0,20.0,383.0,275.0,17
994,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0027_796796.jpg,43.0,69.0,330.0,277.0,17
995,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0001_796797.jpg,46.0,41.0,163.0,270.0,17
1000,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0067_21043.jpg,202.0,69.0,197.0,253.0,18
1002,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0127_20034.jpg,96.0,90.0,148.0,191.0,18
1004,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0048_20558.jpg,112.0,82.0,338.0,321.0,18
1007,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0111_19550.jpg,146.0,107.0,253.0,152.0,18
1008,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0023_20668.jpg,205.0,115.0,140.0,190.0,18
1010,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0134_20596.jpg,151.0,100.0,315.0,202.0,18
1015,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0074_19601.jpg,112.0,76.0,371.0,254.0,18
1017,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0080_20139.jpg,15.0,44.0,465.0,287.0,18
1019,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0131_19633.jpg,133.0,60.0,287.0,257.0,18
1020,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0141_21174.jpg,29.0,89.0,332.0,214.0,18
1022,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0055_20671.jpg,153.0,33.0,299.0,336.0,18
1023,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0100_20674.jpg,48.0,54.0,451.0,251.0,18
1024,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0107_20513.jpg,48.0,20.0,176.0,343.0,18
1026,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0001_20695.jpg,141.0,19.0,216.0,364.0,18
1027,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0063_20707.jpg,102.0,87.0,319.0,326.0,18
1029,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0015_21230.jpg,10.0,72.0,430.0,201.0,18
1032,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0091_20416.jpg,178.0,175.0,247.0,105.0,18
1034,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0050_20763.jpg,135.0,101.0,269.0,220.0,18
1037,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0094_21303.jpg,179.0,76.0,129.0,216.0,18
1039,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0117_21333.jpg,146.0,130.0,195.0,308.0,18
1040,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0125_19833.jpg,232.0,109.0,116.0,256.0,18
1042,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0042_20546.jpg,88.0,64.0,195.0,409.0,18
1045,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0103_20930.jpg,66.0,64.0,368.0,236.0,18
1048,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0045_20950.jpg,190.0,13.0,212.0,291.0,18
1049,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0090_21464.jpg,86.0,89.0,195.0,341.0,18
1051,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0027_20968.jpg,94.0,86.0,174.0,190.0,18
1052,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0118_20476.jpg,46.0,36.0,425.0,271.0,18
1053,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0006_20867.jpg,85.0,93.0,377.0,203.0,18
1055,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0126_19446.jpg,92.0,70.0,354.0,194.0,18
1056,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0129_20987.jpg,26.0,104.0,344.0,218.0,18
1058,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0090_21931.jpg,80.0,79.0,264.0,213.0,19
1059,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0073_21932.jpg,193.0,142.0,161.0,144.0,19
1060,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0106_22032.jpg,151.0,130.0,102.0,152.0,19
1065,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0089_21804.jpg,158.0,73.0,236.0,191.0,19
1067,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0032_21823.jpg,91.0,106.0,139.0,303.0,19
1069,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0005_21828.jpg,214.0,83.0,191.0,199.0,19
1073,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0026_21845.jpg,40.0,119.0,385.0,232.0,19
1074,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0044_22106.jpg,48.0,120.0,190.0,207.0,19
1078,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0068_21860.jpg,225.0,48.0,115.0,283.0,19
1079,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0058_21864.jpg,62.0,100.0,394.0,232.0,19
1080,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0052_21866.jpg,87.0,125.0,231.0,120.0,19
1083,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0071_22129.jpg,100.0,160.0,194.0,129.0,19
1085,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0065_22137.jpg,127.0,90.0,223.0,132.0,19
1087,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0039_21654.jpg,296.0,93.0,152.0,138.0,19
1088,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0100_21913.jpg,142.0,134.0,213.0,236.0,19
1091,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0103_21670.jpg,128.0,92.0,269.0,180.0,19
1093,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0062_21673.jpg,73.0,62.0,309.0,191.0,19
1094,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0101_21677.jpg,91.0,47.0,166.0,274.0,19
1098,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0094_21693.jpg,94.0,83.0,230.0,298.0,19
1100,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0102_21696.jpg,105.0,64.0,349.0,201.0,19
1101,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0107_21698.jpg,23.0,133.0,282.0,160.0,19
1103,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0012_21961.jpg,98.0,94.0,273.0,198.0,19
1106,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0105_21714.jpg,223.0,67.0,177.0,166.0,19
1107,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0075_21715.jpg,59.0,107.0,295.0,392.0,19
1110,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0077_21986.jpg,245.0,121.0,166.0,128.0,19
1111,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0098_21987.jpg,188.0,74.0,159.0,237.0,19
1112,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0014_21970.jpg,205.0,126.0,120.0,139.0,19
1113,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0033_21873.jpg,243.0,131.0,135.0,112.0,19
1114,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0097_21748.jpg,53.0,98.0,150.0,131.0,19
1115,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0013_22008.jpg,199.0,95.0,235.0,221.0,19
1120,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0052_22558.jpg,89.0,38.0,309.0,430.0,20
1121,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0101_22559.jpg,26.0,64.0,220.0,411.0,20
1122,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0099_22566.jpg,0.0,81.0,404.0,186.0,20
1123,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0068_22194.jpg,127.0,92.0,308.0,242.0,20
1124,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0097_22580.jpg,231.0,181.0,154.0,115.0,20
1125,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0124_22585.jpg,127.0,107.0,132.0,246.0,20
1126,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0075_22588.jpg,142.0,61.0,263.0,210.0,20
1129,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0074_22620.jpg,74.0,156.0,160.0,112.0,20
1130,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0093_22621.jpg,14.0,18.0,480.0,270.0,20
1134,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0126_22639.jpg,26.0,81.0,272.0,182.0,20
1135,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0064_22649.jpg,118.0,121.0,310.0,149.0,20
1139,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0054_22147.jpg,90.0,90.0,185.0,237.0,20
1140,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0021_22152.jpg,61.0,22.0,427.0,295.0,20
1141,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0042_22155.jpg,161.0,106.0,313.0,294.0,20
1145,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0111_22168.jpg,128.0,57.0,304.0,283.0,20
1146,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0007_22172.jpg,20.0,60.0,390.0,267.0,20
1147,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0030_22693.jpg,50.0,28.0,300.0,322.0,20
1149,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0120_22189.jpg,55.0,83.0,333.0,242.0,20
1151,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0035_22223.jpg,65.0,87.0,326.0,188.0,20
1152,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0117_22741.jpg,265.0,152.0,180.0,163.0,20
1155,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0073_22247.jpg,75.0,69.0,397.0,212.0,20
1156,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0050_22257.jpg,132.0,88.0,155.0,383.0,20
1157,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0090_22273.jpg,91.0,83.0,132.0,197.0,20
1163,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0002_22318.jpg,218.0,95.0,206.0,182.0,20
1165,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0082_22330.jpg,88.0,110.0,212.0,148.0,20
1166,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0013_22336.jpg,25.0,110.0,292.0,186.0,20
1167,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0040_22341.jpg,0.0,15.0,401.0,359.0,20
1171,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0027_22372.jpg,55.0,21.0,331.0,470.0,20
1173,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0038_22399.jpg,82.0,82.0,286.0,279.0,20
1175,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0079_22690.jpg,49.0,73.0,385.0,322.0,20
1181,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0053_796953.jpg,44.0,84.0,385.0,267.0,21
1184,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0012_796956.jpg,50.0,98.0,325.0,238.0,21
1185,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0004_796957.jpg,23.0,15.0,333.0,376.0,21
1186,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0007_796958.jpg,14.0,13.0,336.0,193.0,21
1187,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0002_796959.jpg,62.0,46.0,178.0,172.0,21
1188,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0017_796960.jpg,4.0,109.0,276.0,131.0,21
1189,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0037_796961.jpg,60.0,105.0,256.0,310.0,21
1191,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0026_796963.jpg,8.0,12.0,341.0,233.0,21
1194,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0046_796966.jpg,129.0,131.0,212.0,276.0,21
1196,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0008_796968.jpg,44.0,72.0,223.0,101.0,21
1197,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0034_796969.jpg,11.0,51.0,345.0,173.0,21
1198,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0057_796970.jpg,1.0,50.0,444.0,262.0,21
1201,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0055_796973.jpg,118.0,64.0,381.0,172.0,21
1202,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0016_796974.jpg,29.0,51.0,438.0,281.0,21
1203,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0001_796975.jpg,155.0,101.0,216.0,222.0,21
1204,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0040_796976.jpg,3.0,40.0,424.0,202.0,21
1205,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0003_796977.jpg,163.0,69.0,301.0,251.0,21
1207,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0023_796979.jpg,120.0,72.0,274.0,181.0,21
1208,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0018_796980.jpg,25.0,52.0,295.0,216.0,21
1210,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0059_796982.jpg,23.0,76.0,421.0,257.0,21
1213,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0035_796985.jpg,54.0,60.0,445.0,273.0,21
1214,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0006_796986.jpg,16.0,80.0,420.0,199.0,21
1219,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0024_796993.jpg,8.0,12.0,328.0,297.0,21
1221,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0048_796995.jpg,31.0,23.0,447.0,382.0,21
1222,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0056_796996.jpg,21.0,74.0,404.0,163.0,21
1224,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0005_796998.jpg,172.0,22.0,202.0,241.0,21
1227,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0043_797001.jpg,64.0,81.0,344.0,241.0,21
1228,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0049_22747.jpg,94.0,72.0,369.0,276.0,21
1229,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0050_22750.jpg,1.0,33.0,479.0,340.0,21
1231,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0054_22782.jpg,80.0,55.0,316.0,252.0,21
1232,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0029_23043.jpg,25.0,47.0,405.0,147.0,22
1233,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0014_23050.jpg,123.0,22.0,210.0,312.0,22
1236,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0072_23069.jpg,125.0,45.0,199.0,268.0,22
1238,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0025_22820.jpg,153.0,27.0,237.0,265.0,22
1239,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0016_23077.jpg,37.0,84.0,342.0,148.0,22
1241,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0067_23352.jpg,68.0,20.0,431.0,356.0,22
1242,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0021_23097.jpg,62.0,76.0,387.0,232.0,22
1245,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0038_23110.jpg,90.0,58.0,175.0,268.0,22
1246,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0074_22881.jpg,43.0,38.0,260.0,460.0,22
1248,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0087_23126.jpg,56.0,38.0,369.0,273.0,22
1250,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0013_23391.jpg,113.0,142.0,103.0,170.0,22
1251,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0070_23137.jpg,15.0,95.0,425.0,254.0,22
1252,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0044_22884.jpg,111.0,123.0,152.0,303.0,22
1253,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0017_23141.jpg,160.0,85.0,311.0,247.0,22
1256,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/023.Brandt_Cormorant/Brandt_Cormorant_0009_22890.jpg,94.0,18.0,279.0,481.0,22
