image_id,image_path,is_train,bbox_x,bbox_y,bbox_w,bbox_h
827,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0056_15032.jpg,0,113.0,105.0,341.0,233.0
828,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0055_15043.jpg,1,116.0,153.0,218.0,162.0
829,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0082_15047.jpg,1,211.0,125.0,227.0,146.0
830,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0084_14815.jpg,0,78.0,140.0,214.0,117.0
831,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0042_14820.jpg,0,59.0,57.0,434.0,396.0
832,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0025_15079.jpg,0,1.0,38.0,439.0,335.0
833,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0014_14824.jpg,1,156.0,116.0,158.0,208.0
834,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0039_15081.jpg,1,125.0,98.0,209.0,156.0
835,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0020_14837.jpg,1,172.0,52.0,184.0,213.0
836,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0087_15096.jpg,1,111.0,16.0,249.0,302.0
837,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/015.Lazuli_Bunting/Lazuli_Bunting_0048_14844.jpg,0,130.0,122.0,307.0,327.0
838,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0102_16642.jpg,0,28.0,72.0,339.0,208.0
839,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0004_16641.jpg,0,87.0,47.0,378.0,246.0
840,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0077_16819.jpg,0,124.0,163.0,211.0,203.0
841,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0039_15235.jpg,1,14.0,179.0,193.0,154.0
842,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0053_16404.jpg,0,83.0,91.0,310.0,193.0
843,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0050_16670.jpg,1,32.0,97.0,207.0,343.0
844,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0008_16416.jpg,0,119.0,101.0,255.0,166.0
845,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0061_16930.jpg,1,95.0,100.0,251.0,213.0
846,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0011_16690.jpg,0,57.0,197.0,114.0,140.0
847,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0040_16691.jpg,0,113.0,86.0,378.0,217.0
848,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0010_16948.jpg,0,29.0,60.0,403.0,253.0
849,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0072_16697.jpg,0,208.0,169.0,108.0,124.0
850,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0054_16711.jpg,0,142.0,105.0,223.0,199.0
851,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0069_16462.jpg,0,207.0,90.0,106.0,138.0
852,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0058_16719.jpg,0,88.0,120.0,227.0,139.0
853,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0025_16722.jpg,1,178.0,79.0,262.0,202.0
854,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0094_16467.jpg,0,101.0,34.0,387.0,354.0
855,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0079_15197.jpg,1,123.0,190.0,265.0,250.0
856,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0091_15198.jpg,1,47.0,64.0,399.0,384.0
857,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0100_16735.jpg,1,180.0,93.0,262.0,143.0
858,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0016_15200.jpg,0,205.0,84.0,289.0,153.0
859,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0073_16737.jpg,1,104.0,40.0,289.0,346.0
860,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0005_15202.jpg,1,28.0,67.0,372.0,225.0
861,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0028_15205.jpg,1,136.0,66.0,349.0,161.0
862,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0034_15207.jpg,1,30.0,87.0,278.0,143.0
863,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0055_15208.jpg,1,43.0,52.0,258.0,340.0
864,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0071_15209.jpg,1,55.0,70.0,334.0,423.0
865,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0093_15212.jpg,1,183.0,124.0,162.0,106.0
866,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0098_15226.jpg,0,58.0,98.0,314.0,178.0
867,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0076_16765.jpg,1,228.0,116.0,143.0,177.0
868,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0081_15230.jpg,0,68.0,55.0,388.0,308.0
869,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0019_15231.jpg,0,25.0,64.0,366.0,222.0
870,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0087_15232.jpg,1,197.0,71.0,119.0,142.0
871,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0096_15233.jpg,1,215.0,119.0,158.0,249.0
872,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0070_16515.jpg,1,291.0,92.0,108.0,239.0
873,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0066_15241.jpg,1,94.0,242.0,167.0,191.0
874,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0099_16525.jpg,1,137.0,67.0,175.0,274.0
875,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0006_15249.jpg,1,27.0,42.0,376.0,406.0
876,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0029_16530.jpg,0,111.0,75.0,193.0,391.0
877,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0084_16531.jpg,1,195.0,46.0,264.0,321.0
878,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0080_16534.jpg,0,98.0,178.0,152.0,164.0
879,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0046_16535.jpg,1,50.0,58.0,224.0,210.0
880,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0027_16536.jpg,0,158.0,72.0,174.0,324.0
881,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0086_16540.jpg,1,134.0,134.0,221.0,330.0
882,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0044_16557.jpg,0,119.0,39.0,295.0,247.0
883,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0085_15282.jpg,0,75.0,38.0,386.0,277.0
884,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0036_16563.jpg,1,105.0,78.0,207.0,218.0
885,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0078_16565.jpg,0,83.0,93.0,132.0,293.0
886,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0013_15294.jpg,0,89.0,96.0,286.0,183.0
887,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0021_15295.jpg,0,209.0,79.0,139.0,244.0
888,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0001_16585.jpg,1,168.0,156.0,102.0,123.0
889,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0083_16587.jpg,1,224.0,114.0,121.0,158.0
890,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0009_16674.jpg,0,179.0,69.0,160.0,211.0
891,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0056_16599.jpg,1,114.0,25.0,192.0,251.0
892,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0032_16605.jpg,0,73.0,81.0,241.0,203.0
893,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0049_16869.jpg,0,159.0,78.0,190.0,210.0
894,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0060_15224.jpg,1,94.0,107.0,154.0,121.0
895,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0002_16887.jpg,1,127.0,198.0,127.0,125.0
896,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0038_19203.jpg,0,198.0,69.0,234.0,255.0
897,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0072_17159.jpg,0,85.0,17.0,334.0,345.0
898,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0085_19162.jpg,1,118.0,19.0,354.0,291.0
899,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0047_17673.jpg,0,142.0,49.0,166.0,307.0
900,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0094_17165.jpg,1,113.0,36.0,311.0,185.0
901,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0035_17678.jpg,0,116.0,169.0,156.0,173.0
902,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0045_18021.jpg,1,167.0,73.0,194.0,404.0
903,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0103_17425.jpg,0,2.0,28.0,467.0,389.0
904,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0102_17808.jpg,0,219.0,22.0,270.0,352.0
905,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0006_17684.jpg,0,164.0,99.0,323.0,297.0
906,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0054_19334.jpg,1,65.0,77.0,316.0,365.0
907,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0075_17946.jpg,1,91.0,118.0,185.0,276.0
908,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0078_17181.jpg,0,131.0,32.0,309.0,395.0
909,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0041_17189.jpg,0,81.0,151.0,257.0,115.0
910,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0066_17803.jpg,1,56.0,112.0,293.0,138.0
911,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0040_17477.jpg,0,111.0,90.0,276.0,157.0
912,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0051_17223.jpg,1,4.0,167.0,186.0,252.0
913,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0093_17676.jpg,0,146.0,22.0,201.0,477.0
914,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0022_17233.jpg,0,67.0,76.0,161.0,394.0
915,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0023_19026.jpg,0,44.0,109.0,207.0,257.0
916,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0019_17368.jpg,1,125.0,89.0,374.0,236.0
917,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0089_18005.jpg,1,163.0,74.0,122.0,226.0
918,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0025_17239.jpg,1,120.0,45.0,370.0,272.0
919,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0033_19215.jpg,0,102.0,58.0,217.0,414.0
920,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0079_19044.jpg,1,226.0,53.0,196.0,170.0
921,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0105_19045.jpg,0,138.0,115.0,280.0,194.0
922,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0029_17297.jpg,1,112.0,37.0,231.0,277.0
923,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0081_17291.jpg,1,90.0,67.0,286.0,244.0
924,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0050_18035.jpg,0,111.0,70.0,204.0,268.0
925,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0007_18537.jpg,1,74.0,41.0,241.0,328.0
926,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0083_18042.jpg,1,89.0,78.0,383.0,242.0
927,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0020_18664.jpg,1,87.0,68.0,384.0,277.0
928,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0053_17541.jpg,1,67.0,81.0,215.0,361.0
929,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0028_18054.jpg,1,44.0,84.0,166.0,139.0
930,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0014_17389.jpg,0,111.0,48.0,349.0,296.0
931,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0052_18334.jpg,1,37.0,90.0,357.0,177.0
932,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0001_17057.jpg,0,91.0,38.0,396.0,425.0
933,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0074_18339.jpg,0,192.0,31.0,205.0,283.0
934,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0084_17576.jpg,1,69.0,150.0,225.0,186.0
935,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0037_18092.jpg,1,53.0,97.0,238.0,264.0
936,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0018_17071.jpg,0,98.0,48.0,260.0,451.0
937,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0056_18352.jpg,1,98.0,1.0,349.0,357.0
938,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0062_17334.jpg,0,98.0,75.0,401.0,288.0
939,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0092_17591.jpg,1,89.0,52.0,335.0,401.0
940,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0095_18108.jpg,0,81.0,55.0,287.0,343.0
941,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0039_17597.jpg,1,0.0,73.0,341.0,355.0
942,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0016_17862.jpg,0,159.0,126.0,157.0,338.0
943,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0012_18638.jpg,1,137.0,54.0,186.0,357.0
944,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0055_18898.jpg,0,293.0,75.0,141.0,255.0
945,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0010_18894.jpg,0,33.0,50.0,171.0,205.0
946,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0104_17122.jpg,1,33.0,47.0,282.0,427.0
947,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0057_17128.jpg,1,26.0,32.0,415.0,251.0
948,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0049_18258.jpg,0,75.0,38.0,203.0,375.0
949,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0082_17875.jpg,0,101.0,80.0,262.0,419.0
950,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0060_17139.jpg,1,93.0,114.0,316.0,335.0
951,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0097_17396.jpg,1,193.0,114.0,224.0,198.0
952,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/017.Cardinal/Cardinal_0002_18424.jpg,1,106.0,65.0,157.0,392.0
953,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0018_796800.jpg,0,63.0,35.0,134.0,271.0
954,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0030_796801.jpg,1,67.0,109.0,222.0,160.0
955,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0012_796802.jpg,1,183.0,32.0,211.0,317.0
956,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0016_796803.jpg,1,25.0,29.0,135.0,103.0
957,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0004_796804.jpg,1,76.0,113.0,377.0,242.0
958,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0033_796805.jpg,0,121.0,23.0,241.0,340.0
959,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0031_796806.jpg,1,57.0,40.0,194.0,147.0
960,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0041_796807.jpg,1,27.0,6.0,148.0,127.0
961,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0015_796808.jpg,0,51.0,69.0,316.0,327.0
962,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0044_796809.jpg,0,122.0,48.0,218.0,255.0
963,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0037_796810.jpg,1,70.0,42.0,202.0,246.0
964,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0039_796811.jpg,1,87.0,40.0,322.0,291.0
965,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0028_796813.jpg,1,83.0,55.0,288.0,222.0
966,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0045_796814.jpg,1,206.0,105.0,119.0,179.0
967,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0011_796815.jpg,1,129.0,87.0,286.0,156.0
968,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0048_796817.jpg,0,140.0,48.0,259.0,284.0
969,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0026_796818.jpg,0,105.0,55.0,286.0,234.0
970,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0025_796819.jpg,1,13.0,29.0,276.0,458.0
971,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0040_796820.jpg,0,9.0,54.0,301.0,424.0
972,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0022_796821.jpg,1,27.0,110.0,242.0,346.0
973,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0003_796822.jpg,0,153.0,71.0,317.0,242.0
974,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0006_796823.jpg,1,56.0,39.0,217.0,205.0
975,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0029_796825.jpg,1,38.0,18.0,208.0,236.0
976,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0002_796827.jpg,0,4.0,4.0,142.0,235.0
977,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0032_796828.jpg,0,104.0,22.0,208.0,190.0
978,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0046_19399.jpg,0,100.0,164.0,103.0,217.0
979,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0047_19400.jpg,1,4.0,60.0,397.0,268.0
980,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0036_19406.jpg,1,44.0,100.0,253.0,323.0
981,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0005_19411.jpg,1,104.0,8.0,238.0,320.0
982,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0007_19424.jpg,1,1.0,23.0,307.0,476.0
983,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0014_19425.jpg,0,174.0,61.0,109.0,277.0
984,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0013_19428.jpg,1,55.0,114.0,320.0,228.0
985,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg,1,102.0,72.0,175.0,170.0
986,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0010_19436.jpg,1,198.0,140.0,100.0,207.0
987,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0034_19437.jpg,1,191.0,40.0,155.0,291.0
988,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0019_796788.jpg,1,53.0,40.0,243.0,183.0
989,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0008_796789.jpg,1,58.0,51.0,247.0,157.0
990,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0024_796791.jpg,1,43.0,24.0,222.0,188.0
991,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0023_796793.jpg,1,6.0,10.0,337.0,305.0
992,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0020_796794.jpg,1,15.0,20.0,383.0,275.0
993,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0009_796795.jpg,0,135.0,79.0,174.0,186.0
994,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0027_796796.jpg,1,43.0,69.0,330.0,277.0
995,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0001_796797.jpg,1,46.0,41.0,163.0,270.0
996,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0021_796798.jpg,0,66.0,67.0,268.0,430.0
997,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/018.Spotted_Catbird/Spotted_Catbird_0035_796799.jpg,0,35.0,29.0,179.0,218.0
998,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0043_21008.jpg,0,86.0,87.0,201.0,161.0
